,TractFIPS,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,BINGE,CSMOKING,LPA,SLEEP,MHLTH,PHLTH,ACCESS2,CHECKUP,CHOLSCREEN,DENTAL,City,Year
10492,48453001746.0,16.0,22.1,5.3,8.2,3.4,3.9,7.2,28.9,2.1,23.6,2.1,22.5,12.2,18.1,31.3,12.3,8.6,17.9,71.2,84.1,68.6,Austin,2021
10493,48453000401.0,9.6,14.9,2.9,8.1,2.1,2.6,4.0,20.0,1.4,18.7,1.2,26.4,10.5,14.9,30.4,13.7,6.4,15.0,66.6,76.3,68.1,Austin,2021
10494,48453002004.0,11.5,17.5,3.7,7.9,2.4,2.9,5.3,23.8,1.6,22.2,1.4,25.7,11.5,16.1,30.9,12.5,7.1,17.8,67.6,80.2,67.9,Austin,2021
10495,48453000302.0,10.8,15.9,3.5,8.1,2.3,2.8,4.2,22.1,1.4,19.2,1.3,25.9,10.3,14.5,29.7,12.8,6.5,14.1,67.7,79.5,69.5,Austin,2021
10496,48491020408.0,15.5,23.8,4.9,8.0,3.2,4.1,6.4,29.0,1.8,29.9,1.9,21.2,13.6,21.2,34.0,13.5,8.8,18.9,69.3,83.0,67.5,Austin,2021
10497,48453001824.0,19.1,26.4,6.8,7.9,4.8,4.7,8.4,32.3,2.5,23.3,2.6,20.7,12.0,18.6,31.1,11.5,9.2,17.6,73.1,84.7,66.4,Austin,2021
10498,48453001917.0,19.7,25.4,7.5,7.4,4.0,3.6,7.3,35.5,2.1,20.5,2.1,19.7,8.1,13.1,27.8,8.7,7.4,8.7,76.3,90.7,78.1,Austin,2021
10499,48453001864.0,14.0,20.7,4.8,8.3,3.2,3.5,6.0,25.1,1.9,22.7,1.9,23.2,12.5,18.5,32.9,12.9,7.9,19.5,70.4,82.7,64.6,Austin,2021
10500,48491020411.0,15.8,24.6,4.9,7.5,3.0,3.5,6.7,30.4,1.8,29.4,1.8,19.7,11.1,19.1,33.8,11.8,8.1,14.4,71.1,85.5,71.0,Austin,2021
10501,48453001713.0,17.1,23.2,6.1,7.9,3.9,4.0,7.3,30.3,2.2,22.7,2.2,22.5,11.4,16.9,30.6,11.4,8.2,16.7,72.1,85.2,68.1,Austin,2021
10502,48453001846.0,19.2,24.9,7.1,7.6,3.9,4.0,7.2,33.9,2.1,21.7,2.2,21.4,10.2,14.6,29.4,9.8,7.9,11.2,74.5,88.4,75.3,Austin,2021
10503,48453002411.0,15.1,25.9,3.3,9.5,4.7,5.9,12.4,28.8,3.0,33.2,2.9,18.8,21.1,36.7,37.9,18.2,15.5,47.5,65.5,73.9,40.0,Austin,2021
10504,06037221601.0,15.5,26.0,3.5,9.7,4.8,5.0,12.0,26.8,3.0,34.4,2.8,17.4,12.3,27.3,34.8,17.1,12.1,25.4,61.4,83.2,50.4,Los Angeles,2022
10505,06037294200.0,15.2,24.1,4.0,8.9,4.8,4.5,10.7,27.4,2.8,31.6,2.4,18.3,10.6,25.1,32.9,16.1,10.8,25.8,60.6,85.7,55.8,Los Angeles,2022
10506,06037231500.0,19.6,32.8,4.7,10.7,5.7,6.0,13.5,28.4,3.5,35.6,3.9,15.7,12.7,27.0,37.5,16.9,12.3,22.1,66.8,85.9,52.2,Los Angeles,2022
10507,06037240500.0,17.7,30.5,3.4,12.1,5.3,7.0,13.3,26.0,3.5,39.4,3.8,16.3,18.0,33.2,39.9,20.8,15.0,29.7,63.0,80.6,40.4,Los Angeles,2022
10508,06037297201.0,16.4,24.7,4.5,9.6,4.5,5.2,9.0,27.0,2.5,30.6,2.4,18.9,11.8,20.9,33.8,16.5,10.1,17.8,61.9,85.6,59.5,Los Angeles,2022
10509,06037228600.0,15.5,26.5,2.8,11.2,4.9,6.4,12.6,25.2,3.3,38.8,3.2,17.5,17.6,34.6,37.7,20.8,15.4,35.2,58.8,77.0,37.9,Los Angeles,2022
10510,06037236204.0,22.8,38.3,4.1,13.7,6.8,9.7,17.0,28.1,4.5,44.2,5.6,14.2,20.6,34.6,43.2,21.5,17.6,24.0,68.4,84.0,38.0,Los Angeles,2022
10511,06037219010.0,18.4,30.6,4.2,10.6,5.6,6.1,13.2,27.5,3.5,36.5,3.7,16.4,14.0,28.9,37.4,17.7,13.0,24.9,64.3,85.4,48.3,Los Angeles,2022
10512,06037189903.0,12.6,19.4,4.3,8.9,3.4,3.6,5.0,22.3,1.8,24.6,1.6,23.4,8.7,11.7,30.2,15.2,6.6,7.8,59.4,85.0,69.2,Los Angeles,2022
10513,06037265601.0,16.9,23.1,6.5,8.5,4.4,3.9,6.1,27.4,2.2,22.2,2.0,18.6,6.2,11.1,28.0,12.8,6.6,5.5,64.8,89.7,75.1,Los Angeles,2022
10514,06037186201.0,16.3,26.4,4.6,7.7,4.9,4.4,10.6,29.5,2.6,24.1,2.6,15.1,9.7,22.1,32.9,13.3,8.9,15.2,63.7,87.0,60.2,Los Angeles,2022
10515,06037119002.0,14.1,22.9,3.8,8.6,4.4,4.1,10.0,26.6,2.5,30.1,2.2,18.6,10.3,24.8,32.8,15.8,10.2,26.2,59.5,83.6,55.7,Los Angeles,2022
10516,06037117301.0,18.1,26.3,6.1,8.5,5.2,4.9,8.6,29.5,2.6,25.6,2.5,17.4,8.8,16.9,30.9,13.6,8.6,11.3,65.0,89.0,67.9,Los Angeles,2022
10517,06037271100.0,16.4,24.1,5.8,8.0,4.4,4.0,7.4,28.7,2.2,23.0,2.1,17.6,7.3,13.8,29.5,12.4,7.1,8.0,64.6,90.1,72.1,Los Angeles,2022
10518,06037124700.0,17.6,24.4,6.4,8.8,4.6,4.4,6.7,28.1,2.3,24.7,2.2,19.3,7.8,12.7,29.1,13.5,7.5,7.2,64.6,90.0,72.7,Los Angeles,2022
10519,06037191203.0,20.1,30.8,4.6,9.9,6.6,7.9,13.3,30.5,3.5,32.0,3.7,15.5,15.8,29.0,35.9,17.4,13.8,20.2,63.4,83.4,47.0,Los Angeles,2022
10520,06037208610.0,14.4,25.1,3.4,8.0,4.3,4.4,10.9,28.0,2.4,24.4,2.5,14.4,11.6,25.9,34.9,14.7,9.7,19.2,61.5,83.9,52.6,Los Angeles,2022
10521,06037214100.0,16.8,23.3,6.4,8.4,4.3,3.9,6.0,28.1,2.1,23.6,1.9,20.5,7.2,11.0,28.6,13.0,6.7,5.8,64.1,90.3,76.0,Los Angeles,2022
10522,06037124103.0,16.0,25.0,3.7,9.8,4.9,5.7,10.7,26.9,2.8,33.4,2.6,18.5,13.6,26.6,34.6,18.0,12.2,24.8,60.2,81.8,50.7,Los Angeles,2022
10523,06037104310.0,14.2,23.6,3.3,9.4,4.5,4.4,10.8,25.8,2.8,33.7,2.4,18.6,12.3,28.4,34.4,17.6,11.7,31.1,58.8,82.4,49.5,Los Angeles,2022
10524,06037212900.0,15.9,27.4,3.6,9.1,4.8,5.3,11.8,27.5,2.9,30.2,3.0,15.5,13.1,27.0,36.2,16.0,11.2,21.1,62.3,84.0,49.8,Los Angeles,2022
10525,06037221900.0,10.5,19.3,2.0,11.5,3.6,5.0,7.7,18.1,2.5,25.2,2.3,16.7,11.7,25.6,35.1,22.4,10.6,16.0,61.5,71.2,43.9,Los Angeles,2022
10526,06037120105.0,19.3,30.0,4.5,9.6,6.6,7.0,14.1,30.3,3.7,32.7,3.7,15.2,14.1,31.5,35.0,17.0,14.0,26.1,63.0,83.8,46.2,Los Angeles,2022
10527,06037293304.0,14.6,23.5,3.9,9.1,4.2,4.6,9.2,26.1,2.4,29.6,2.3,18.2,11.6,22.8,34.1,16.2,9.9,21.1,60.5,84.4,56.7,Los Angeles,2022
10528,06037296300.0,18.4,26.5,5.7,8.9,4.9,5.0,9.0,29.8,2.6,26.9,2.5,17.1,9.2,17.3,31.6,14.1,8.9,11.1,65.3,89.0,67.2,Los Angeles,2022
10529,06037201401.0,15.1,24.7,3.7,8.8,4.7,4.4,11.3,27.1,2.8,30.9,2.5,16.8,10.7,25.9,33.5,15.9,10.8,23.8,61.6,85.9,53.8,Los Angeles,2022
10530,06037139503.0,22.0,29.0,7.6,9.5,6.4,6.6,8.7,30.8,3.0,26.6,3.1,17.7,10.4,16.7,30.8,14.8,9.8,9.4,66.1,89.4,66.8,Los Angeles,2022
10531,06037104204.0,17.2,28.0,3.9,9.6,5.5,6.1,12.3,28.5,3.1,34.2,3.1,17.1,14.6,29.1,35.9,17.2,12.9,26.3,61.2,83.4,48.0,Los Angeles,2022
10532,06037123020.0,14.8,24.0,3.5,9.3,4.7,4.7,11.0,26.7,2.8,33.1,2.4,18.3,12.1,27.4,34.2,17.3,11.7,27.8,59.5,83.1,50.6,Los Angeles,2022
10533,06037269602.0,13.8,22.9,3.5,9.6,3.6,4.3,8.1,23.6,2.3,31.4,2.1,19.4,11.1,19.6,34.2,16.4,9.2,16.0,61.3,84.9,58.7,Los Angeles,2022
10534,06037134520.0,15.0,24.0,3.7,9.3,4.6,5.4,9.8,25.6,2.7,32.1,2.6,18.6,13.5,26.2,34.8,17.4,11.4,25.6,59.1,82.3,50.0,Los Angeles,2022
10535,06037190902.0,15.7,24.8,4.1,9.2,4.7,5.4,9.6,26.5,2.6,31.2,2.5,19.1,12.6,23.1,33.7,16.5,10.7,20.1,60.5,83.5,54.7,Los Angeles,2022
10536,06037124204.0,13.9,22.6,3.3,10.0,4.0,5.0,8.9,24.4,2.4,31.9,2.2,19.5,13.3,23.1,34.3,18.0,10.8,20.8,59.4,82.0,53.5,Los Angeles,2022
10537,06037232120.0,16.2,27.6,3.2,11.1,5.0,6.2,12.6,25.6,3.3,38.4,3.3,17.4,16.6,32.6,38.1,20.1,14.5,31.6,60.6,80.8,41.1,Los Angeles,2022
10538,06037127605.0,14.6,24.5,2.9,10.4,4.4,5.9,10.4,24.4,2.8,35.9,2.6,18.4,16.2,29.1,36.8,19.5,13.1,26.5,59.0,80.4,44.0,Los Angeles,2022
10539,06037234300.0,21.9,38.5,6.0,11.5,5.2,5.2,12.7,28.7,3.4,36.4,3.9,13.7,10.2,19.3,39.9,14.9,10.0,9.9,74.9,92.7,63.8,Los Angeles,2022
10540,06037102104.0,18.7,26.2,5.9,9.1,5.2,5.6,8.3,29.5,2.5,25.5,2.5,18.4,10.2,16.5,31.2,15.1,9.0,9.6,64.3,87.7,66.9,Los Angeles,2022
10541,06037191420.0,11.5,20.1,2.9,8.1,3.1,3.2,8.2,24.0,2.0,27.4,1.7,18.8,9.8,21.3,32.9,15.0,8.3,20.2,58.8,84.5,58.5,Los Angeles,2022
10542,06037204300.0,19.2,29.8,4.2,10.1,7.0,6.9,15.5,30.2,4.1,36.4,3.8,15.6,14.7,35.8,35.0,18.4,15.9,34.1,61.7,82.0,41.4,Los Angeles,2022
10543,06037195100.0,16.4,24.8,6.3,7.5,4.4,3.4,7.2,29.7,2.2,22.4,2.0,18.4,6.3,12.1,28.3,11.2,6.4,6.5,65.4,92.0,75.9,Los Angeles,2022
10544,06037211500.0,16.0,25.3,4.9,7.8,4.4,4.3,8.9,29.3,2.3,22.6,2.3,15.3,9.2,18.2,31.9,12.8,7.9,10.8,64.1,88.7,65.4,Los Angeles,2022
10545,06037183222.0,16.5,25.3,5.3,7.9,4.6,4.1,9.3,29.4,2.5,25.5,2.2,16.7,7.8,17.5,30.3,12.7,8.1,12.8,64.6,89.5,67.7,Los Angeles,2022
10546,06037291120.0,15.9,27.8,3.5,10.5,4.5,5.2,11.3,25.4,2.9,35.7,3.0,17.7,13.9,27.0,37.8,17.9,11.7,25.0,62.6,84.1,49.7,Los Angeles,2022
10547,06037134904.0,17.1,25.6,4.7,9.3,5.1,5.7,9.6,27.9,2.7,29.8,2.7,18.0,11.9,22.2,33.3,16.1,10.6,18.8,61.9,86.1,57.5,Los Angeles,2022
10548,06037206300.0,31.0,53.3,4.8,12.7,12.9,16.7,27.4,36.9,6.7,52.2,9.1,13.5,30.3,41.2,46.4,19.5,25.3,22.7,69.8,85.0,28.9,Los Angeles,2022
10549,06037211803.0,11.1,21.2,3.0,6.6,2.9,2.6,7.8,25.2,1.7,18.3,1.7,13.2,8.1,18.0,33.9,11.6,6.0,9.9,61.9,86.1,63.4,Los Angeles,2022
10550,06037113401.0,18.0,26.4,5.7,8.5,5.3,5.1,9.2,29.5,2.7,25.9,2.6,16.8,9.1,18.6,31.3,13.9,9.1,13.4,64.5,88.3,64.9,Los Angeles,2022
10551,06037275311.0,16.6,25.3,5.6,7.9,4.7,4.1,8.4,29.3,2.3,23.4,2.2,17.6,8.0,15.8,30.2,12.8,7.5,10.1,64.5,88.8,69.6,Los Angeles,2022
10552,06037195500.0,13.0,20.9,4.5,7.7,3.5,3.0,6.8,25.8,1.9,23.4,1.6,20.0,7.2,13.3,29.7,12.7,6.3,9.4,61.6,88.7,71.7,Los Angeles,2022
10553,06037131400.0,16.1,24.8,4.6,8.9,4.7,4.9,9.0,27.2,2.5,28.0,2.4,17.7,10.7,20.4,33.2,15.3,9.5,15.8,62.5,86.1,60.3,Los Angeles,2022
10554,06037101300.0,21.6,29.0,7.3,9.1,6.2,6.4,8.8,32.2,2.8,25.9,2.9,17.8,10.5,16.8,30.7,14.5,9.7,9.1,65.9,89.6,68.2,Los Angeles,2022
10555,06037204200.0,16.6,26.9,3.4,10.1,5.8,6.1,13.6,27.9,3.5,35.9,3.2,16.8,15.4,34.7,35.6,19.1,15.0,35.0,59.4,79.5,40.8,Los Angeles,2022
10556,06037294810.0,13.8,23.5,2.7,10.4,4.4,5.3,11.1,24.5,2.9,36.6,2.5,18.5,15.7,32.5,36.2,20.0,13.7,34.8,57.4,78.6,41.2,Los Angeles,2022
10557,06037224600.0,17.5,28.8,3.4,11.0,6.2,7.2,14.1,27.1,3.8,38.8,3.8,16.7,17.6,35.4,37.4,20.3,16.2,34.3,60.2,78.5,38.0,Los Angeles,2022
10558,06037208802.0,14.5,24.8,3.7,8.6,4.6,4.5,10.1,25.9,2.6,28.7,2.6,17.7,11.3,23.9,33.5,15.4,9.8,20.2,61.2,84.3,54.0,Los Angeles,2022
10559,06037206020.0,9.1,22.7,2.1,7.8,3.2,3.6,6.9,20.6,1.7,32.2,1.8,26.3,15.4,20.1,38.4,15.7,8.4,23.8,54.2,79.4,49.6,Los Angeles,2022
10560,06037243100.0,19.3,32.5,3.4,12.7,6.1,8.4,15.1,27.0,4.0,41.8,4.4,15.4,20.0,36.4,40.6,21.8,17.2,30.5,63.8,81.3,36.3,Los Angeles,2022
10561,06037132700.0,17.3,25.9,4.5,9.6,5.3,6.1,10.2,27.9,2.9,31.5,2.8,18.2,13.0,24.0,33.7,16.9,11.6,20.9,61.4,85.3,54.6,Los Angeles,2022
10562,06037216900.0,17.9,28.8,5.8,9.2,4.5,4.0,9.0,27.8,2.7,28.2,2.7,17.3,7.8,14.8,32.4,13.1,7.8,8.8,67.7,90.7,70.6,Los Angeles,2022
10563,06037221402.0,20.3,33.0,5.2,9.7,6.3,6.1,13.6,30.0,3.6,32.5,3.9,14.9,11.6,25.6,35.8,15.4,11.8,18.6,67.3,87.7,54.5,Los Angeles,2022
10564,06037273502.0,11.6,18.3,3.8,8.6,2.8,3.1,4.7,22.3,1.6,25.2,1.4,24.3,8.7,10.8,30.5,14.6,6.2,7.1,58.4,86.8,71.1,Los Angeles,2022
10565,06037106113.0,16.1,25.0,4.7,8.6,5.0,4.6,10.0,28.1,2.7,30.0,2.4,18.1,9.9,22.6,32.1,15.0,10.0,21.7,62.0,87.6,59.9,Los Angeles,2022
10566,06037239801.0,15.4,26.7,3.2,10.7,4.5,5.2,11.4,24.6,3.0,37.1,3.0,17.8,14.3,29.0,37.7,19.0,12.6,27.8,61.6,81.9,46.7,Los Angeles,2022
10567,06037228800.0,15.1,25.7,2.8,10.8,4.8,5.9,12.3,25.1,3.2,37.9,3.0,17.5,16.8,34.4,37.4,20.4,14.7,35.0,58.8,79.0,39.1,Los Angeles,2022
10568,06037265100.0,26.5,33.6,11.4,8.2,7.7,5.6,8.9,35.9,3.5,21.9,3.3,13.5,5.2,13.2,25.2,10.5,8.2,5.0,73.2,93.9,77.6,Los Angeles,2022
10569,06037190201.0,14.8,23.0,4.1,10.3,4.6,5.6,7.6,23.0,2.6,29.2,2.5,20.5,11.7,19.4,33.3,18.4,9.9,14.4,61.3,80.5,56.1,Los Angeles,2022
10570,06037141102.0,16.0,22.7,5.7,8.8,4.0,4.0,6.2,26.7,2.1,25.0,1.9,20.4,7.7,11.9,29.5,13.7,7.0,6.7,63.3,88.9,72.9,Los Angeles,2022
10571,06037218701.0,18.0,30.9,4.6,10.2,4.9,5.0,11.6,27.2,3.1,33.1,3.3,15.9,10.8,22.0,36.4,15.4,10.3,15.9,67.3,87.4,58.3,Los Angeles,2022
10572,06037267200.0,15.6,22.1,5.9,8.2,4.1,3.7,6.0,26.4,2.1,21.9,1.9,18.9,6.6,11.6,28.6,12.8,6.4,6.2,63.5,89.1,73.9,Los Angeles,2022
10573,06037104704.0,16.7,28.0,3.5,10.4,5.1,6.1,12.5,26.4,3.2,37.9,3.2,17.0,15.3,30.6,37.5,18.6,13.6,27.0,61.9,82.3,44.9,Los Angeles,2022
10574,06037269907.0,9.8,16.7,3.1,8.2,2.2,2.5,4.6,20.2,1.4,22.7,1.2,21.2,7.4,12.2,31.3,14.1,5.5,9.4,58.9,86.1,69.9,Los Angeles,2022
10575,06037119320.0,13.0,22.5,3.0,8.9,3.8,4.3,9.4,24.7,2.3,30.0,2.2,17.9,12.4,25.6,35.0,16.8,10.3,24.1,59.0,81.7,51.1,Los Angeles,2022
10576,06037123301.0,15.1,24.4,4.0,8.6,4.4,4.6,9.5,27.4,2.4,26.4,2.3,17.0,10.7,21.3,33.5,15.1,9.2,15.8,62.1,85.4,58.9,Los Angeles,2022
10577,06037122120.0,14.8,23.8,3.7,9.0,4.6,4.6,10.6,26.8,2.7,31.9,2.4,18.2,11.4,26.1,33.5,16.6,11.1,26.3,59.9,84.1,53.1,Los Angeles,2022
10578,06037211310.0,14.1,24.4,2.9,9.4,4.3,5.1,11.1,25.8,2.7,32.6,2.5,17.4,14.6,29.2,35.6,17.6,12.2,27.6,58.7,80.4,45.6,Los Angeles,2022
10579,06037212620.0,14.1,25.2,3.4,7.7,4.1,4.0,10.6,27.9,2.4,23.9,2.4,14.3,10.5,23.6,34.2,13.6,8.8,16.4,62.4,85.2,55.8,Los Angeles,2022
10580,06037208402.0,15.8,26.4,3.5,9.0,5.1,5.2,12.4,28.0,3.0,30.0,2.9,15.6,12.5,29.1,34.8,16.5,11.9,24.3,61.6,82.2,48.3,Los Angeles,2022
10581,06037191720.0,17.0,27.3,3.7,9.9,5.5,6.4,12.5,28.0,3.2,34.0,3.1,16.9,14.8,29.6,35.2,17.8,13.5,26.4,60.9,81.7,46.1,Los Angeles,2022
10582,06037120300.0,14.9,23.9,4.1,8.2,4.3,4.3,9.5,27.6,2.4,27.1,2.2,17.3,10.1,22.4,32.9,14.6,9.3,19.1,61.5,85.5,59.5,Los Angeles,2022
10583,06037194200.0,15.9,23.3,6.0,7.9,4.3,3.8,6.0,28.3,2.0,24.4,1.8,21.6,7.5,10.7,28.8,12.2,6.6,6.0,62.8,90.5,75.8,Los Angeles,2022
10584,06037296210.0,16.0,26.1,3.4,10.4,5.1,5.8,12.0,26.2,3.2,36.2,2.9,17.6,14.6,30.1,35.8,18.9,13.5,28.6,60.5,81.2,45.5,Los Angeles,2022
10585,06037194101.0,13.8,20.8,5.0,8.3,3.6,3.4,5.4,25.0,1.8,24.4,1.6,22.8,7.7,10.9,29.6,13.6,6.3,6.7,60.9,88.5,73.3,Los Angeles,2022
10586,06037135114.0,16.6,24.1,5.9,8.3,4.7,4.4,7.1,26.7,2.4,22.7,2.3,17.2,7.7,14.3,30.3,13.1,7.3,8.1,63.8,87.2,68.3,Los Angeles,2022
10587,06037195803.0,12.7,21.2,3.7,8.3,3.6,3.5,7.8,24.9,2.1,26.4,1.8,19.8,9.3,17.0,31.3,14.4,7.8,13.4,60.3,86.2,63.9,Los Angeles,2022
10588,06037276604.0,13.0,19.9,4.7,8.5,3.3,3.0,5.5,23.5,1.8,22.3,1.6,20.4,6.2,11.1,29.2,13.5,5.9,6.8,62.6,88.3,74.1,Los Angeles,2022
10589,06037134103.0,18.0,26.8,5.5,8.5,5.4,5.3,9.4,29.3,2.7,26.8,2.7,17.1,10.4,20.5,32.7,14.4,9.5,15.2,63.7,87.3,62.1,Los Angeles,2022
10590,06037199120.0,19.8,31.4,4.3,9.3,7.3,6.9,15.6,30.7,4.0,31.5,4.3,13.7,13.9,35.3,35.1,16.9,14.6,28.1,64.0,82.2,42.6,Los Angeles,2022
10591,06037106646.0,18.6,26.9,6.2,8.3,5.4,4.9,9.0,30.1,2.7,25.1,2.6,16.6,8.5,17.7,30.8,13.3,8.6,11.6,65.5,89.4,67.6,Los Angeles,2022
10592,06037227010.0,15.7,26.5,2.8,11.2,5.2,6.5,13.3,26.0,3.5,39.3,3.2,17.2,18.1,36.7,37.4,21.2,16.2,37.7,58.4,77.9,36.0,Los Angeles,2022
10593,06037128101.0,17.7,26.0,4.5,9.9,5.0,6.2,9.6,27.6,2.8,32.0,2.7,18.7,13.4,22.3,34.2,17.3,11.4,17.2,62.0,84.9,56.2,Los Angeles,2022
10594,06037113101.0,22.5,31.0,7.7,8.7,6.7,6.4,9.9,33.3,3.1,25.7,3.2,16.0,9.3,17.9,30.3,13.3,9.8,9.9,67.7,90.1,67.7,Los Angeles,2022
10595,06037204420.0,16.3,26.8,3.3,10.3,5.6,6.1,13.4,27.2,3.5,37.6,3.1,17.3,15.6,34.1,36.1,19.4,15.1,33.9,59.4,79.2,40.7,Los Angeles,2022
10596,06037207900.0,9.7,17.9,2.8,8.0,2.7,2.5,5.9,20.9,1.6,20.7,1.4,18.0,7.1,14.5,31.1,13.9,5.8,9.3,60.6,84.2,65.9,Los Angeles,2022
10597,06037222100.0,16.2,27.3,3.8,10.3,4.7,5.1,11.5,25.9,3.0,34.4,3.0,17.3,12.2,25.9,35.8,17.3,11.6,23.2,63.2,84.0,52.2,Los Angeles,2022
10598,06037238200.0,22.3,38.4,5.6,11.6,6.1,6.4,14.1,29.1,3.7,37.3,4.5,14.4,13.0,24.5,40.6,16.6,11.8,15.7,72.0,89.8,55.8,Los Angeles,2022
10599,06037190401.0,16.0,23.8,4.9,9.3,4.5,5.1,7.6,26.1,2.4,26.9,2.3,19.7,10.8,16.5,31.7,15.7,8.8,11.0,61.7,85.6,63.0,Los Angeles,2022
10600,06037241201.0,18.9,32.7,4.2,11.4,5.4,6.2,13.1,26.9,3.4,37.7,3.9,16.3,14.5,27.6,39.4,18.1,12.8,22.9,66.2,85.8,49.2,Los Angeles,2022
10601,06037199300.0,17.4,27.3,4.6,9.0,5.6,5.4,11.8,29.3,3.2,30.7,2.9,16.4,11.3,24.4,32.5,15.2,11.4,19.8,63.1,86.6,55.9,Los Angeles,2022
10602,06037237401.0,18.9,31.6,3.9,11.5,5.7,6.8,14.1,27.5,3.7,38.7,4.0,16.0,15.7,31.3,38.5,19.1,14.5,27.0,64.4,82.3,44.6,Los Angeles,2022
10603,06037113301.0,21.5,29.8,7.7,8.4,6.5,5.7,9.4,32.6,3.0,23.9,3.0,15.6,7.9,16.3,29.4,12.6,8.9,9.0,68.0,90.4,69.9,Los Angeles,2022
10604,06037143800.0,17.1,24.1,6.7,8.3,4.5,3.9,6.3,28.9,2.2,23.5,2.0,19.7,6.6,10.7,28.3,12.3,6.6,5.6,64.9,90.9,76.6,Los Angeles,2022
10605,06037125401.0,10.5,17.9,3.3,9.0,2.7,2.9,4.9,19.8,1.6,26.1,1.4,22.9,8.6,13.1,32.0,15.7,6.3,10.2,59.3,85.8,67.0,Los Angeles,2022
10606,06037211922.0,10.5,19.8,2.5,8.0,2.9,3.1,7.6,22.5,1.9,25.3,1.7,16.8,10.3,21.1,34.3,14.7,7.8,17.3,59.0,83.5,56.5,Los Angeles,2022
10607,06037106643.0,17.4,25.1,6.3,8.2,4.6,4.2,7.6,30.6,2.2,22.3,2.1,17.6,7.4,13.5,29.0,12.6,7.3,7.5,65.6,91.0,74.1,Los Angeles,2022
10608,06037131702.0,16.6,25.3,4.7,9.0,4.8,5.2,9.4,27.8,2.6,28.9,2.5,17.8,11.2,21.5,33.2,15.5,10.0,17.7,62.2,86.2,59.6,Los Angeles,2022
10609,06037209102.0,15.2,26.6,3.0,9.9,5.3,6.3,12.6,26.2,3.2,34.4,3.2,17.1,16.4,32.9,36.6,18.7,14.0,31.1,59.0,78.8,39.3,Los Angeles,2022
10610,06037128500.0,18.6,25.9,6.3,9.0,5.1,5.2,7.7,28.6,2.5,26.2,2.5,18.9,9.6,15.4,30.9,14.4,8.6,9.4,64.4,88.9,68.3,Los Angeles,2022
10611,06037109300.0,16.9,25.5,5.3,8.2,4.8,4.5,9.0,28.8,2.5,26.4,2.4,17.5,9.1,18.6,31.8,13.7,8.6,13.6,63.9,87.8,65.5,Los Angeles,2022
10612,06037275101.0,15.1,23.5,5.1,8.0,4.1,3.7,7.5,27.2,2.2,24.4,2.0,18.8,7.8,14.6,30.6,12.9,7.1,9.7,63.3,88.8,69.8,Los Angeles,2022
10613,06037139303.0,18.6,26.1,5.6,9.7,5.2,5.8,8.4,27.7,2.7,28.7,2.7,18.4,11.0,17.7,32.6,15.9,9.8,11.3,63.9,86.6,63.0,Los Angeles,2022
10614,06037217200.0,16.5,27.3,4.4,9.9,4.4,4.7,9.9,26.1,2.7,30.8,2.8,17.7,11.1,20.2,35.2,15.7,9.6,15.5,64.3,87.4,60.0,Los Angeles,2022
10615,06037216200.0,13.9,23.4,4.3,8.8,3.5,3.4,7.1,24.4,2.1,25.5,2.0,19.3,8.3,14.1,32.5,13.9,6.9,8.8,63.3,88.0,68.5,Los Angeles,2022
10616,06037262100.0,22.0,30.0,8.9,8.1,6.3,5.0,8.3,34.4,2.8,22.9,2.6,15.9,6.4,12.6,26.6,11.1,7.8,5.5,69.6,93.3,76.9,Los Angeles,2022
10617,06037265301.0,2.6,6.9,0.5,10.1,0.6,1.5,1.3,8.1,0.7,14.7,0.4,20.5,5.9,14.2,31.3,21.5,4.5,11.1,57.1,71.6,62.1,Los Angeles,2022
10618,06037229300.0,15.3,26.2,2.7,11.3,4.8,6.4,12.5,24.8,3.3,39.2,3.2,17.6,18.0,34.8,38.1,21.2,15.5,35.6,58.6,77.9,37.2,Los Angeles,2022
10619,06037269903.0,9.5,16.8,2.8,8.2,2.3,2.5,4.9,19.8,1.4,23.5,1.3,21.0,8.2,13.5,32.2,14.4,5.9,10.5,58.2,85.4,66.7,Los Angeles,2022
10620,06037106010.0,15.6,24.0,4.7,8.5,4.4,4.2,9.0,27.5,2.4,29.0,2.2,18.7,8.9,19.4,32.1,14.6,8.9,17.3,62.5,87.3,64.2,Los Angeles,2022
10621,06037212204.0,15.8,26.8,3.2,9.6,5.2,5.8,12.7,27.2,3.1,33.3,3.1,16.5,15.3,32.2,36.0,17.9,13.3,29.6,60.0,81.0,42.5,Los Angeles,2022
10622,06037121801.0,14.3,23.6,3.1,9.8,4.3,5.1,10.2,24.9,2.6,33.9,2.4,18.7,13.6,26.7,35.3,18.2,11.8,25.2,59.4,81.0,49.1,Los Angeles,2022
10623,06037123902.0,16.0,23.9,4.7,9.2,4.4,4.8,7.8,26.4,2.4,28.0,2.2,19.4,10.4,16.8,32.4,15.4,8.8,10.9,62.5,86.2,63.7,Los Angeles,2022
10624,06037131020.0,15.6,24.4,4.0,9.2,4.5,5.1,9.7,27.0,2.6,30.3,2.4,18.3,12.5,23.8,34.1,16.6,10.7,21.1,60.5,85.0,55.3,Los Angeles,2022
